"time","strata",".pred_survival"
59,"CC=1, clusterFC=2, TC=2",0.803956192219816
60,"CC=1, clusterFC=2, TC=2",0.794097848752746
61,"CC=1, clusterFC=2, TC=2",0.784239199442421
62,"CC=1, clusterFC=2, TC=2",0.774403897830816
63,"CC=1, clusterFC=2, TC=2",0.76461417853058
64,"CC=1, clusterFC=2, TC=2",0.754890778310943
65,"CC=1, clusterFC=2, TC=2",0.745252882677071
66,"CC=1, clusterFC=2, TC=2",0.735718095674873
67,"CC=1, clusterFC=2, TC=2",0.726302430544014
68,"CC=1, clusterFC=2, TC=2",0.717020318795748
69,"CC=1, clusterFC=2, TC=2",0.707884635298431
70,"CC=1, clusterFC=2, TC=2",0.698906737001729
71,"CC=1, clusterFC=2, TC=2",0.690096513011346
72,"CC=1, clusterFC=2, TC=2",0.681462443830892
73,"CC=1, clusterFC=2, TC=2",0.673011667708786
74,"CC=1, clusterFC=2, TC=2",0.664750052159538
75,"CC=1, clusterFC=2, TC=2",0.656682268865265
76,"CC=1, clusterFC=2, TC=2",0.648811870300788
77,"CC=1, clusterFC=2, TC=2",0.641141366561856
78,"CC=1, clusterFC=2, TC=2",0.633672301009096
79,"CC=1, clusterFC=2, TC=2",0.626405323470372
80,"CC=1, clusterFC=2, TC=2",0.619340259871872
81,"CC=1, clusterFC=2, TC=2",0.612476177295267
82,"CC=1, clusterFC=2, TC=2",0.605811443587058
83,"CC=1, clusterFC=2, TC=2",0.59934378077942
84,"CC=1, clusterFC=2, TC=2",0.593070311722466
85,"CC=1, clusterFC=2, TC=2",0.58698759947839
86,"CC=1, clusterFC=2, TC=2",0.58109167919066
87,"CC=1, clusterFC=2, TC=2",0.575378082317365
88,"CC=1, clusterFC=2, TC=2",0.569841853307232
89,"CC=1, clusterFC=2, TC=2",0.564477558998276
90,"CC=1, clusterFC=2, TC=2",0.559279291230019
91,"CC=1, clusterFC=2, TC=2",0.554240663376154
92,"CC=1, clusterFC=2, TC=2",0.549354801720089
93,"CC=1, clusterFC=2, TC=2",0.544614332803859
94,"CC=1, clusterFC=2, TC=2",0.540011368073671
95,"CC=1, clusterFC=2, TC=2",0.535537487314538
96,"CC=1, clusterFC=2, TC=2",0.531183722503428
97,"CC=1, clusterFC=2, TC=2",0.526940543807172
98,"CC=1, clusterFC=2, TC=2",0.52279784950075
99,"CC=1, clusterFC=2, TC=2",0.518744961577698
100,"CC=1, clusterFC=2, TC=2",0.514770628763266
1,"CC=2, clusterFC=1, TC=2",0.999999998870097
2,"CC=2, clusterFC=1, TC=2",0.999999965040829
3,"CC=2, clusterFC=1, TC=2",0.999999776349834
4,"CC=2, clusterFC=1, TC=2",0.999999222138508
5,"CC=2, clusterFC=1, TC=2",0.999998036897634
6,"CC=2, clusterFC=1, TC=2",0.999995929231239
7,"CC=2, clusterFC=1, TC=2",0.999992601795855
8,"CC=2, clusterFC=1, TC=2",0.999987764053567
9,"CC=2, clusterFC=1, TC=2",0.999981140017876
10,"CC=2, clusterFC=1, TC=2",0.999972472591376
11,"CC=2, clusterFC=1, TC=2",0.999961525193957
12,"CC=2, clusterFC=1, TC=2",0.999948079267675
13,"CC=2, clusterFC=1, TC=2",0.999931920678959
14,"CC=2, clusterFC=1, TC=2",0.99991279652673
15,"CC=2, clusterFC=1, TC=2",0.999890307209994
16,"CC=2, clusterFC=1, TC=2",0.999863684822947
17,"CC=2, clusterFC=1, TC=2",0.999831412317007
18,"CC=2, clusterFC=1, TC=2",0.999790670613048
19,"CC=2, clusterFC=1, TC=2",0.999736662129031
20,"CC=2, clusterFC=1, TC=2",0.999661930522565
21,"CC=2, clusterFC=1, TC=2",0.99955584840427
22,"CC=2, clusterFC=1, TC=2",0.999404451360365
23,"CC=2, clusterFC=1, TC=2",0.999190748343939
24,"CC=2, clusterFC=1, TC=2",0.998895546783848
25,"CC=2, clusterFC=1, TC=2",0.998498722406632
26,"CC=2, clusterFC=1, TC=2",0.997980769579802
27,"CC=2, clusterFC=1, TC=2",0.99732441172639
