"time","strata",".pred_survival"
82,"clusterCC=1, clusterFC=2, clusterTC=1",0.223814699251139
83,"clusterCC=1, clusterFC=2, clusterTC=1",0.221257162930796
84,"clusterCC=1, clusterFC=2, clusterTC=1",0.218743651555013
85,"clusterCC=1, clusterFC=2, clusterTC=1",0.216273127841942
86,"clusterCC=1, clusterFC=2, clusterTC=1",0.213844585704267
87,"clusterCC=1, clusterFC=2, clusterTC=1",0.211457049114126
88,"clusterCC=1, clusterFC=2, clusterTC=1",0.209109571015848
89,"clusterCC=1, clusterFC=2, clusterTC=1",0.20680123228425
90,"clusterCC=1, clusterFC=2, clusterTC=1",0.204531140726383
91,"clusterCC=1, clusterFC=2, clusterTC=1",0.202298430124698
92,"clusterCC=1, clusterFC=2, clusterTC=1",0.200102259319726
93,"clusterCC=1, clusterFC=2, clusterTC=1",0.197941811330428
94,"clusterCC=1, clusterFC=2, clusterTC=1",0.195816292510504
95,"clusterCC=1, clusterFC=2, clusterTC=1",0.193724931738991
96,"clusterCC=1, clusterFC=2, clusterTC=1",0.191666979643604
97,"clusterCC=1, clusterFC=2, clusterTC=1",0.189641707855314
98,"clusterCC=1, clusterFC=2, clusterTC=1",0.187648408292768
99,"clusterCC=1, clusterFC=2, clusterTC=1",0.185686392475174
100,"clusterCC=1, clusterFC=2, clusterTC=1",0.18375499086241
101,"clusterCC=1, clusterFC=2, clusterTC=1",0.181853552221104
102,"clusterCC=1, clusterFC=2, clusterTC=1",0.179981443015555
103,"clusterCC=1, clusterFC=2, clusterTC=1",0.178138046822379
105,"clusterCC=1, clusterFC=2, clusterTC=1",0.174535009986822
107,"clusterCC=1, clusterFC=2, clusterTC=1",0.171039831726652
108,"clusterCC=1, clusterFC=2, clusterTC=1",0.169331314976615
110,"clusterCC=1, clusterFC=2, clusterTC=1",0.16598980159611
113,"clusterCC=1, clusterFC=2, clusterTC=1",0.161158858256321
115,"clusterCC=1, clusterFC=2, clusterTC=1",0.158053593272539
117,"clusterCC=1, clusterFC=2, clusterTC=1",0.155036449905801
118,"clusterCC=1, clusterFC=2, clusterTC=1",0.153559862228937
121,"clusterCC=1, clusterFC=2, clusterTC=1",0.149253187281059
122,"clusterCC=1, clusterFC=2, clusterTC=1",0.14785736867449
123,"clusterCC=1, clusterFC=2, clusterTC=1",0.146480798372011
131,"clusterCC=1, clusterFC=2, clusterTC=1",0.136119767425526
142,"clusterCC=1, clusterFC=2, clusterTC=1",0.123551565723308
146,"clusterCC=1, clusterFC=2, clusterTC=1",0.11940173874265
163,"clusterCC=1, clusterFC=2, clusterTC=1",0.103858052630694
1,"clusterCC=2, clusterFC=1, clusterTC=1",0.999939392871423
2,"clusterCC=2, clusterFC=1, clusterTC=1",0.997540585457197
3,"clusterCC=2, clusterFC=1, clusterTC=1",0.986361361145211
4,"clusterCC=2, clusterFC=1, clusterTC=1",0.966146298821601
5,"clusterCC=2, clusterFC=1, clusterTC=1",0.94213127710613
6,"clusterCC=2, clusterFC=1, clusterTC=1",0.918862450320847
7,"clusterCC=2, clusterFC=1, clusterTC=1",0.898545800968495
8,"clusterCC=2, clusterFC=1, clusterTC=1",0.881699362112236
9,"clusterCC=2, clusterFC=1, clusterTC=1",0.868014999160683
10,"clusterCC=2, clusterFC=1, clusterTC=1",0.85690454365202
11,"clusterCC=2, clusterFC=1, clusterTC=1",0.847765026368291
12,"clusterCC=2, clusterFC=1, clusterTC=1",0.840080482739819
13,"clusterCC=2, clusterFC=1, clusterTC=1",0.833445075512441
14,"clusterCC=2, clusterFC=1, clusterTC=1",0.827554099986172
15,"clusterCC=2, clusterFC=1, clusterTC=1",0.822185136938168
16,"clusterCC=2, clusterFC=1, clusterTC=1",0.81717877857459
17,"clusterCC=2, clusterFC=1, clusterTC=1",0.812422243702941
18,"clusterCC=2, clusterFC=1, clusterTC=1",0.807836549208647
19,"clusterCC=2, clusterFC=1, clusterTC=1",0.803366896652194
20,"clusterCC=2, clusterFC=1, clusterTC=1",0.798975648352543
21,"clusterCC=2, clusterFC=1, clusterTC=1",0.794637272722467
22,"clusterCC=2, clusterFC=1, clusterTC=1",0.790334698409542
23,"clusterCC=2, clusterFC=1, clusterTC=1",0.785706893201071
24,"clusterCC=2, clusterFC=1, clusterTC=1",0.753644497342167
25,"clusterCC=2, clusterFC=1, clusterTC=1",0.688897692849985
26,"clusterCC=2, clusterFC=1, clusterTC=1",0.678698178046114
27,"clusterCC=2, clusterFC=1, clusterTC=1",0.67445283885595
28,"clusterCC=2, clusterFC=1, clusterTC=1",0.670239995146141
29,"clusterCC=2, clusterFC=1, clusterTC=1",0.666038773583062
30,"clusterCC=2, clusterFC=1, clusterTC=1",0.661850209490043
31,"clusterCC=2, clusterFC=1, clusterTC=1",0.657675546729307
32,"clusterCC=2, clusterFC=1, clusterTC=1",0.653516129589749
33,"clusterCC=2, clusterFC=1, clusterTC=1",0.649373330997052
34,"clusterCC=2, clusterFC=1, clusterTC=1",0.645248504267317
35,"clusterCC=2, clusterFC=1, clusterTC=1",0.64114295150123
36,"clusterCC=2, clusterFC=1, clusterTC=1",0.637057903707826
37,"clusterCC=2, clusterFC=1, clusterTC=1",0.632994509159112
38,"clusterCC=2, clusterFC=1, clusterTC=1",0.628953827480402
39,"clusterCC=2, clusterFC=1, clusterTC=1",0.624936827696157
40,"clusterCC=2, clusterFC=1, clusterTC=1",0.620944388961744
41,"clusterCC=2, clusterFC=1, clusterTC=1",0.616977303076804
42,"clusterCC=2, clusterFC=1, clusterTC=1",0.613036278137868
43,"clusterCC=2, clusterFC=1, clusterTC=1",0.609121942875906
44,"clusterCC=2, clusterFC=1, clusterTC=1",0.605234851359596
45,"clusterCC=2, clusterFC=1, clusterTC=1",0.601375487842244
46,"clusterCC=2, clusterFC=1, clusterTC=1",0.597544271600054
47,"clusterCC=2, clusterFC=1, clusterTC=1",0.593741561659544
48,"clusterCC=2, clusterFC=1, clusterTC=1",0.589967661347688
49,"clusterCC=2, clusterFC=1, clusterTC=1",0.586222822623921
50,"clusterCC=2, clusterFC=1, clusterTC=1",0.582507250171182
51,"clusterCC=2, clusterFC=1, clusterTC=1",0.578821105235857
52,"clusterCC=2, clusterFC=1, clusterTC=1",0.575164509215252
53,"clusterCC=2, clusterFC=1, clusterTC=1",0.571537546997147
54,"clusterCC=2, clusterFC=1, clusterTC=1",0.567940270059935
55,"clusterCC=2, clusterFC=1, clusterTC=1",0.564372699344281
56,"clusterCC=2, clusterFC=1, clusterTC=1",0.560834827908674
57,"clusterCC=2, clusterFC=1, clusterTC=1",0.557326623381926
58,"clusterCC=2, clusterFC=1, clusterTC=1",0.553848030225871
59,"clusterCC=2, clusterFC=1, clusterTC=1",0.550398971821306
60,"clusterCC=2, clusterFC=1, clusterTC=1",0.546979352389851
61,"clusterCC=2, clusterFC=1, clusterTC=1",0.543589058763843
62,"clusterCC=2, clusterFC=1, clusterTC=1",0.540227962015716
63,"clusterCC=2, clusterFC=1, clusterTC=1",0.536895918957651
64,"clusterCC=2, clusterFC=1, clusterTC=1",0.533592773521571
65,"clusterCC=2, clusterFC=1, clusterTC=1",0.530318358028864
66,"clusterCC=2, clusterFC=1, clusterTC=1",0.527072494358526
67,"clusterCC=2, clusterFC=1, clusterTC=1",0.523854995021765
68,"clusterCC=2, clusterFC=1, clusterTC=1",0.520665664150501
69,"clusterCC=2, clusterFC=1, clusterTC=1",0.51750429840662
70,"clusterCC=2, clusterFC=1, clusterTC=1",0.514370687818268
71,"clusterCC=2, clusterFC=1, clusterTC=1",0.511264616549007
72,"clusterCC=2, clusterFC=1, clusterTC=1",0.508185863605145
73,"clusterCC=2, clusterFC=1, clusterTC=1",0.505134203486172
74,"clusterCC=2, clusterFC=1, clusterTC=1",0.502109406782775
75,"clusterCC=2, clusterFC=1, clusterTC=1",0.499111240726586
76,"clusterCC=2, clusterFC=1, clusterTC=1",0.496139469695462
77,"clusterCC=2, clusterFC=1, clusterTC=1",0.493193855677788
78,"clusterCC=2, clusterFC=1, clusterTC=1",0.490274158699005
79,"clusterCC=2, clusterFC=1, clusterTC=1",0.487380137213314
80,"clusterCC=2, clusterFC=1, clusterTC=1",0.484511548463275
81,"clusterCC=2, clusterFC=1, clusterTC=1",0.481668148809768
82,"clusterCC=2, clusterFC=1, clusterTC=1",0.478849694034639
83,"clusterCC=2, clusterFC=1, clusterTC=1",0.476055939618103
84,"clusterCC=2, clusterFC=1, clusterTC=1",0.473286640992878
85,"clusterCC=2, clusterFC=1, clusterTC=1",0.470541553776804
86,"clusterCC=2, clusterFC=1, clusterTC=1",0.46782043398562
87,"clusterCC=2, clusterFC=1, clusterTC=1",0.465123038227391
88,"clusterCC=2, clusterFC=1, clusterTC=1",0.462449123879995
89,"clusterCC=2, clusterFC=1, clusterTC=1",0.459798449252948
90,"clusterCC=2, clusterFC=1, clusterTC=1",0.457170773734769
91,"clusterCC=2, clusterFC=1, clusterTC=1",0.45456585792696
92,"clusterCC=2, clusterFC=1, clusterTC=1",0.451983463765629
93,"clusterCC=2, clusterFC=1, clusterTC=1",0.449423354631688
94,"clusterCC=2, clusterFC=1, clusterTC=1",0.446885295450477
95,"clusterCC=2, clusterFC=1, clusterTC=1",0.444369052781622
96,"clusterCC=2, clusterFC=1, clusterTC=1",0.441874394899866
97,"clusterCC=2, clusterFC=1, clusterTC=1",0.439401091867539
98,"clusterCC=2, clusterFC=1, clusterTC=1",0.436948915599324
99,"clusterCC=2, clusterFC=1, clusterTC=1",0.434517639919864
100,"clusterCC=2, clusterFC=1, clusterTC=1",0.432107040614795
101,"clusterCC=2, clusterFC=1, clusterTC=1",0.429716895475663
102,"clusterCC=2, clusterFC=1, clusterTC=1",0.427346984339218
103,"clusterCC=2, clusterFC=1, clusterTC=1",0.424997089121492
104,"clusterCC=2, clusterFC=1, clusterTC=1",0.422666993847088
105,"clusterCC=2, clusterFC=1, clusterTC=1",0.420356484674002
106,"clusterCC=2, clusterFC=1, clusterTC=1",0.418065349914369
107,"clusterCC=2, clusterFC=1, clusterTC=1",0.415793380051418
108,"clusterCC=2, clusterFC=1, clusterTC=1",0.413540367752937
109,"clusterCC=2, clusterFC=1, clusterTC=1",0.41130610788153
110,"clusterCC=2, clusterFC=1, clusterTC=1",0.409090397501899
111,"clusterCC=2, clusterFC=1, clusterTC=1",0.406893035885413
112,"clusterCC=2, clusterFC=1, clusterTC=1",0.404713824512155
113,"clusterCC=2, clusterFC=1, clusterTC=1",0.402552567070659
114,"clusterCC=2, clusterFC=1, clusterTC=1",0.400409069455544
115,"clusterCC=2, clusterFC=1, clusterTC=1",0.398283139763175
116,"clusterCC=2, clusterFC=1, clusterTC=1",0.396174588285561
117,"clusterCC=2, clusterFC=1, clusterTC=1",0.39408322750261
118,"clusterCC=2, clusterFC=1, clusterTC=1",0.392008872072887
119,"clusterCC=2, clusterFC=1, clusterTC=1",0.389951338823014
120,"clusterCC=2, clusterFC=1, clusterTC=1",0.38791044673581
121,"clusterCC=2, clusterFC=1, clusterTC=1",0.385886016937322
122,"clusterCC=2, clusterFC=1, clusterTC=1",0.383877872682802
123,"clusterCC=2, clusterFC=1, clusterTC=1",0.381885839341765
124,"clusterCC=2, clusterFC=1, clusterTC=1",0.379909744382199
125,"clusterCC=2, clusterFC=1, clusterTC=1",0.377949417354017
126,"clusterCC=2, clusterFC=1, clusterTC=1",0.376004689871822
127,"clusterCC=2, clusterFC=1, clusterTC=1",0.374075395597062
128,"clusterCC=2, clusterFC=1, clusterTC=1",0.372161370219644
129,"clusterCC=2, clusterFC=1, clusterTC=1",0.370262451439053
130,"clusterCC=2, clusterFC=1, clusterTC=1",0.368378478945063
131,"clusterCC=2, clusterFC=1, clusterTC=1",0.366509294398049
132,"clusterCC=2, clusterFC=1, clusterTC=1",0.364654741409006
133,"clusterCC=2, clusterFC=1, clusterTC=1",0.36281466551926
134,"clusterCC=2, clusterFC=1, clusterTC=1",0.360988914179963
135,"clusterCC=2, clusterFC=1, clusterTC=1",0.359177336731384
136,"clusterCC=2, clusterFC=1, clusterTC=1",0.357379784382031
137,"clusterCC=2, clusterFC=1, clusterTC=1",0.355596110187663
138,"clusterCC=2, clusterFC=1, clusterTC=1",0.353826169030192
139,"clusterCC=2, clusterFC=1, clusterTC=1",0.352069817596519
140,"clusterCC=2, clusterFC=1, clusterTC=1",0.350326914357331
141,"clusterCC=2, clusterFC=1, clusterTC=1",0.348597319545882
142,"clusterCC=2, clusterFC=1, clusterTC=1",0.346880895136778
143,"clusterCC=2, clusterFC=1, clusterTC=1",0.345177504824788
144,"clusterCC=2, clusterFC=1, clusterTC=1",0.343487014003695
145,"clusterCC=2, clusterFC=1, clusterTC=1",0.341809289745223
146,"clusterCC=2, clusterFC=1, clusterTC=1",0.340144200778025
147,"clusterCC=2, clusterFC=1, clusterTC=1",0.338491617466784
148,"clusterCC=2, clusterFC=1, clusterTC=1",0.336851411791401
149,"clusterCC=2, clusterFC=1, clusterTC=1",0.335223457326321
150,"clusterCC=2, clusterFC=1, clusterTC=1",0.333607629219972
151,"clusterCC=2, clusterFC=1, clusterTC=1",0.33200380417436
152,"clusterCC=2, clusterFC=1, clusterTC=1",0.330411860424803
153,"clusterCC=2, clusterFC=1, clusterTC=1",0.32883167771983
154,"clusterCC=2, clusterFC=1, clusterTC=1",0.327263137301243
155,"clusterCC=2, clusterFC=1, clusterTC=1",0.32570612188435
156,"clusterCC=2, clusterFC=1, clusterTC=1",0.324160515638386
157,"clusterCC=2, clusterFC=1, clusterTC=1",0.322626204167102
158,"clusterCC=2, clusterFC=1, clusterTC=1",0.321103074489565
159,"clusterCC=2, clusterFC=1, clusterTC=1",0.319591015021128
161,"clusterCC=2, clusterFC=1, clusterTC=1",0.316599667241716
164,"clusterCC=2, clusterFC=1, clusterTC=1",0.312192960738852
166,"clusterCC=2, clusterFC=1, clusterTC=1",0.309307476106352
167,"clusterCC=2, clusterFC=1, clusterTC=1",0.307880122701507
168,"clusterCC=2, clusterFC=1, clusterTC=1",0.306462895038971
1,"clusterCC=2, clusterFC=2, clusterTC=1",0.99999234644272
2,"clusterCC=2, clusterFC=2, clusterTC=1",0.999901447501198
3,"clusterCC=2, clusterFC=2, clusterTC=1",0.999408823302491
4,"clusterCC=2, clusterFC=2, clusterTC=1",0.997717338129768
5,"clusterCC=2, clusterFC=2, clusterTC=1",0.993955797689046
6,"clusterCC=2, clusterFC=2, clusterTC=1",0.987716643439755
7,"clusterCC=2, clusterFC=2, clusterTC=1",0.979151790426558
8,"clusterCC=2, clusterFC=2, clusterTC=1",0.968776521742806
9,"clusterCC=2, clusterFC=2, clusterTC=1",0.957235483786631
10,"clusterCC=2, clusterFC=2, clusterTC=1",0.945141049593261
11,"clusterCC=2, clusterFC=2, clusterTC=1",0.932993709127721
12,"clusterCC=2, clusterFC=2, clusterTC=1",0.921159998630311
13,"clusterCC=2, clusterFC=2, clusterTC=1",0.909876989467818
14,"clusterCC=2, clusterFC=2, clusterTC=1",0.857662644949475
15,"clusterCC=2, clusterFC=2, clusterTC=1",0.794877977144929
16,"clusterCC=2, clusterFC=2, clusterTC=1",0.785778624094057
17,"clusterCC=2, clusterFC=2, clusterTC=1",0.77746215856511
18,"clusterCC=2, clusterFC=2, clusterTC=1",0.769837624307271
19,"clusterCC=2, clusterFC=2, clusterTC=1",0.762845030459447
20,"clusterCC=2, clusterFC=2, clusterTC=1",0.756419876785706
21,"clusterCC=2, clusterFC=2, clusterTC=1",0.750497751429268
22,"clusterCC=2, clusterFC=2, clusterTC=1",0.745017184705368
23,"clusterCC=2, clusterFC=2, clusterTC=1",0.739921273983884
24,"clusterCC=2, clusterFC=2, clusterTC=1",0.735158470345782
25,"clusterCC=2, clusterFC=2, clusterTC=1",0.730682813289672
26,"clusterCC=2, clusterFC=2, clusterTC=1",0.72645381752815
27,"clusterCC=2, clusterFC=2, clusterTC=1",0.7224361537507
28,"clusterCC=2, clusterFC=2, clusterTC=1",0.718599219604113
29,"clusterCC=2, clusterFC=2, clusterTC=1",0.714916664417169
30,"clusterCC=2, clusterFC=2, clusterTC=1",0.711365908185485
31,"clusterCC=2, clusterFC=2, clusterTC=1",0.707927679451042
32,"clusterCC=2, clusterFC=2, clusterTC=1",0.704585585960655
33,"clusterCC=2, clusterFC=2, clusterTC=1",0.701325724870072
34,"clusterCC=2, clusterFC=2, clusterTC=1",0.698136334676963
35,"clusterCC=2, clusterFC=2, clusterTC=1",0.695007488224478
36,"clusterCC=2, clusterFC=2, clusterTC=1",0.691930824454287
37,"clusterCC=2, clusterFC=2, clusterTC=1",0.688899315708351
38,"clusterCC=2, clusterFC=2, clusterTC=1",0.685907067007571
39,"clusterCC=2, clusterFC=2, clusterTC=1",0.682949143684479
40,"clusterCC=2, clusterFC=2, clusterTC=1",0.680021423888595
41,"clusterCC=2, clusterFC=2, clusterTC=1",0.677120472732042
42,"clusterCC=2, clusterFC=2, clusterTC=1",0.674243435143551
43,"clusterCC=2, clusterFC=2, clusterTC=1",0.671387944816004
44,"clusterCC=2, clusterFC=2, clusterTC=1",0.66855204694399
45,"clusterCC=2, clusterFC=2, clusterTC=1",0.66573413274113
46,"clusterCC=2, clusterFC=2, clusterTC=1",0.662932883995451
47,"clusterCC=2, clusterFC=2, clusterTC=1",0.660147226162229
48,"clusterCC=2, clusterFC=2, clusterTC=1",0.657376288707054
49,"clusterCC=2, clusterFC=2, clusterTC=1",0.654619371598798
50,"clusterCC=2, clusterFC=2, clusterTC=1",0.651875917014405
51,"clusterCC=2, clusterFC=2, clusterTC=1",0.649145485457502
52,"clusterCC=2, clusterFC=2, clusterTC=1",0.646427735613093
53,"clusterCC=2, clusterFC=2, clusterTC=1",0.643722407363464
54,"clusterCC=2, clusterFC=2, clusterTC=1",0.64102930747819
55,"clusterCC=2, clusterFC=2, clusterTC=1",0.638348297565731
56,"clusterCC=2, clusterFC=2, clusterTC=1",0.635679283937529
57,"clusterCC=2, clusterFC=2, clusterTC=1",0.633022209089203
58,"clusterCC=2, clusterFC=2, clusterTC=1",0.630377044549021
59,"clusterCC=2, clusterFC=2, clusterTC=1",0.627743784882274
60,"clusterCC=2, clusterFC=2, clusterTC=1",0.625122442672823
61,"clusterCC=2, clusterFC=2, clusterTC=1",0.622513044330581
62,"clusterCC=2, clusterFC=2, clusterTC=1",0.619915626597026
63,"clusterCC=2, clusterFC=2, clusterTC=1",0.617330233640473
64,"clusterCC=2, clusterFC=2, clusterTC=1",0.614756914649512
65,"clusterCC=2, clusterFC=2, clusterTC=1",0.61219572184704
66,"clusterCC=2, clusterFC=2, clusterTC=1",0.609646708859241
67,"clusterCC=2, clusterFC=2, clusterTC=1",0.60710992938391
68,"clusterCC=2, clusterFC=2, clusterTC=1",0.604585436110996
69,"clusterCC=2, clusterFC=2, clusterTC=1",0.602073279855492
70,"clusterCC=2, clusterFC=2, clusterTC=1",0.599573508868859
71,"clusterCC=2, clusterFC=2, clusterTC=1",0.597086168300319
72,"clusterCC=2, clusterFC=2, clusterTC=1",0.594611299783779
73,"clusterCC=2, clusterFC=2, clusterTC=1",0.592148941129789
74,"clusterCC=2, clusterFC=2, clusterTC=1",0.589699126105137
75,"clusterCC=2, clusterFC=2, clusterTC=1",0.587261884285295
76,"clusterCC=2, clusterFC=2, clusterTC=1",0.584837240967263
77,"clusterCC=2, clusterFC=2, clusterTC=1",0.582425217132179
78,"clusterCC=2, clusterFC=2, clusterTC=1",0.580025829448812
79,"clusterCC=2, clusterFC=2, clusterTC=1",0.577639090310321
80,"clusterCC=2, clusterFC=2, clusterTC=1",0.575265007897932
81,"clusterCC=2, clusterFC=2, clusterTC=1",0.572903586266133
82,"clusterCC=2, clusterFC=2, clusterTC=1",0.570554825444851
83,"clusterCC=2, clusterFC=2, clusterTC=1",0.568218721554795
84,"clusterCC=2, clusterFC=2, clusterTC=1",0.565895266932766
85,"clusterCC=2, clusterFC=2, clusterTC=1",0.563584450264244
86,"clusterCC=2, clusterFC=2, clusterTC=1",0.561286256721038
87,"clusterCC=2, clusterFC=2, clusterTC=1",0.559000668102091
88,"clusterCC=2, clusterFC=2, clusterTC=1",0.556727662975941
89,"clusterCC=2, clusterFC=2, clusterTC=1",0.554467216823542
90,"clusterCC=2, clusterFC=2, clusterTC=1",0.552219302180397
91,"clusterCC=2, clusterFC=2, clusterTC=1",0.54998388877717
92,"clusterCC=2, clusterFC=2, clusterTC=1",0.547760943678075
93,"clusterCC=2, clusterFC=2, clusterTC=1",0.545550431416509
94,"clusterCC=2, clusterFC=2, clusterTC=1",0.543352314127488
95,"clusterCC=2, clusterFC=2, clusterTC=1",0.54116655167657
96,"clusterCC=2, clusterFC=2, clusterTC=1",0.538993101784998
97,"clusterCC=2, clusterFC=2, clusterTC=1",0.536831920150913
98,"clusterCC=2, clusterFC=2, clusterTC=1",0.534682960566486
99,"clusterCC=2, clusterFC=2, clusterTC=1",0.532546175030926
100,"clusterCC=2, clusterFC=2, clusterTC=1",0.530421513859319
101,"clusterCC=2, clusterFC=2, clusterTC=1",0.528308925787289
102,"clusterCC=2, clusterFC=2, clusterTC=1",0.526208358071553
103,"clusterCC=2, clusterFC=2, clusterTC=1",0.52411975658636
104,"clusterCC=2, clusterFC=2, clusterTC=1",0.522043065915939
105,"clusterCC=2, clusterFC=2, clusterTC=1",0.519978229443004
106,"clusterCC=2, clusterFC=2, clusterTC=1",0.517925189433431
107,"clusterCC=2, clusterFC=2, clusterTC=1",0.515883887117193
108,"clusterCC=2, clusterFC=2, clusterTC=1",0.513854262765674
109,"clusterCC=2, clusterFC=2, clusterTC=1",0.511836255765473
110,"clusterCC=2, clusterFC=2, clusterTC=1",0.509829804688809
111,"clusterCC=2, clusterFC=2, clusterTC=1",0.50783484736065
112,"clusterCC=2, clusterFC=2, clusterTC=1",0.505851320922686
114,"clusterCC=2, clusterFC=2, clusterTC=1",0.501918306230354
116,"clusterCC=2, clusterFC=2, clusterTC=1",0.498030246322836
118,"clusterCC=2, clusterFC=2, clusterTC=1",0.494186619584047
119,"clusterCC=2, clusterFC=2, clusterTC=1",0.492281304031306
120,"clusterCC=2, clusterFC=2, clusterTC=1",0.490386898630114
121,"clusterCC=2, clusterFC=2, clusterTC=1",0.488503336787123
122,"clusterCC=2, clusterFC=2, clusterTC=1",0.486630551716719
123,"clusterCC=2, clusterFC=2, clusterTC=1",0.484768476477569
124,"clusterCC=2, clusterFC=2, clusterTC=1",0.482917044007294
125,"clusterCC=2, clusterFC=2, clusterTC=1",0.481076187155323
128,"clusterCC=2, clusterFC=2, clusterTC=1",0.475616398122775
129,"clusterCC=2, clusterFC=2, clusterTC=1",0.473817171529697
132,"clusterCC=2, clusterFC=2, clusterTC=1",0.46848066097737
136,"clusterCC=2, clusterFC=2, clusterTC=1",0.461505544923429
138,"clusterCC=2, clusterFC=2, clusterTC=1",0.458076888899865
141,"clusterCC=2, clusterFC=2, clusterTC=1",0.453006048993758
149,"clusterCC=2, clusterFC=2, clusterTC=1",0.439894686605266
150,"clusterCC=2, clusterFC=2, clusterTC=1",0.438296638470065
1,"clusterCC=5, clusterFC=5, clusterTC=5",0.99999995265963
2,"clusterCC=5, clusterFC=5, clusterTC=5",0.999975758015296
3,"clusterCC=5, clusterFC=5, clusterTC=5",0.999598187580993
4,"clusterCC=5, clusterFC=5, clusterTC=5",0.997961131753824
5,"clusterCC=5, clusterFC=5, clusterTC=5",0.994145084246142
6,"clusterCC=5, clusterFC=5, clusterTC=5",0.987815111688238
7,"clusterCC=5, clusterFC=5, clusterTC=5",0.979254570675827
8,"clusterCC=5, clusterFC=5, clusterTC=5",0.969099141607914
9,"clusterCC=5, clusterFC=5, clusterTC=5",0.958070064484698
10,"clusterCC=5, clusterFC=5, clusterTC=5",0.946809864336789
11,"clusterCC=5, clusterFC=5, clusterTC=5",0.93581375177139
12,"clusterCC=5, clusterFC=5, clusterTC=5",0.92542116767437
13,"clusterCC=5, clusterFC=5, clusterTC=5",0.915836486556278
14,"clusterCC=5, clusterFC=5, clusterTC=5",0.9071593398442
15,"clusterCC=5, clusterFC=5, clusterTC=5",0.899414432376509
16,"clusterCC=5, clusterFC=5, clusterTC=5",0.892576639240569
17,"clusterCC=5, clusterFC=5, clusterTC=5",0.886590346628647
18,"clusterCC=5, clusterFC=5, clusterTC=5",0.881383467631309
19,"clusterCC=5, clusterFC=5, clusterTC=5",0.876877093669054
20,"clusterCC=5, clusterFC=5, clusterTC=5",0.872991813060197
21,"clusterCC=5, clusterFC=5, clusterTC=5",0.869651605822393
22,"clusterCC=5, clusterFC=5, clusterTC=5",0.866786043122482
23,"clusterCC=5, clusterFC=5, clusterTC=5",0.864331342467559
24,"clusterCC=5, clusterFC=5, clusterTC=5",0.862230679318321
25,"clusterCC=5, clusterFC=5, clusterTC=5",0.860434037551331
26,"clusterCC=5, clusterFC=5, clusterTC=5",0.858897792506642
27,"clusterCC=5, clusterFC=5, clusterTC=5",0.85758415599344
28,"clusterCC=5, clusterFC=5, clusterTC=5",0.856460567086501
29,"clusterCC=5, clusterFC=5, clusterTC=5",0.855499081013431
30,"clusterCC=5, clusterFC=5, clusterTC=5",0.854675787038613
31,"clusterCC=5, clusterFC=5, clusterTC=5",0.853970272041497
32,"clusterCC=5, clusterFC=5, clusterTC=5",0.853365137282147
33,"clusterCC=5, clusterFC=5, clusterTC=5",0.852845570070897
34,"clusterCC=5, clusterFC=5, clusterTC=5",0.852398968594788
35,"clusterCC=5, clusterFC=5, clusterTC=5",0.852014616220924
36,"clusterCC=5, clusterFC=5, clusterTC=5",0.851683400657794
37,"clusterCC=5, clusterFC=5, clusterTC=5",0.851397573043513
38,"clusterCC=5, clusterFC=5, clusterTC=5",0.851150542098533
39,"clusterCC=5, clusterFC=5, clusterTC=5",0.850936698766534
40,"clusterCC=5, clusterFC=5, clusterTC=5",0.850751267165001
41,"clusterCC=5, clusterFC=5, clusterTC=5",0.850590178109074
42,"clusterCC=5, clusterFC=5, clusterTC=5",0.85044996191746
43,"clusterCC=5, clusterFC=5, clusterTC=5",0.850327657633322
44,"clusterCC=5, clusterFC=5, clusterTC=5",0.850220736183434
45,"clusterCC=5, clusterFC=5, clusterTC=5",0.850127035349693
46,"clusterCC=5, clusterFC=5, clusterTC=5",0.850044704737131
47,"clusterCC=5, clusterFC=5, clusterTC=5",0.849972159193339
48,"clusterCC=5, clusterFC=5, clusterTC=5",0.84990803936825
49,"clusterCC=5, clusterFC=5, clusterTC=5",0.849851178304481
50,"clusterCC=5, clusterFC=5, clusterTC=5",0.84980057312013
51,"clusterCC=5, clusterFC=5, clusterTC=5",0.849755360992144
52,"clusterCC=5, clusterFC=5, clusterTC=5",0.849714798772336
53,"clusterCC=5, clusterFC=5, clusterTC=5",0.849678245672889
54,"clusterCC=5, clusterFC=5, clusterTC=5",0.849645148546808
55,"clusterCC=5, clusterFC=5, clusterTC=5",0.84961502936331
56,"clusterCC=5, clusterFC=5, clusterTC=5",0.849587474541067
57,"clusterCC=5, clusterFC=5, clusterTC=5",0.849562125855074
58,"clusterCC=5, clusterFC=5, clusterTC=5",0.849538672677472
59,"clusterCC=5, clusterFC=5, clusterTC=5",0.849516845350044
60,"clusterCC=5, clusterFC=5, clusterTC=5",0.849496409517647
61,"clusterCC=5, clusterFC=5, clusterTC=5",0.849477161278312
62,"clusterCC=5, clusterFC=5, clusterTC=5",0.849458923028046
63,"clusterCC=5, clusterFC=5, clusterTC=5",0.849441539897148
64,"clusterCC=5, clusterFC=5, clusterTC=5",0.849424876690681
65,"clusterCC=5, clusterFC=5, clusterTC=5",0.849408815259014
66,"clusterCC=5, clusterFC=5, clusterTC=5",0.849393252235674
67,"clusterCC=5, clusterFC=5, clusterTC=5",0.849378097089142
68,"clusterCC=5, clusterFC=5, clusterTC=5",0.849363270443304
